record_id,attendance_date,day_of_week,school_id,grade,total_students,present_students,attendance_rate_raw,attendance_rate_capped,teacher_present,marked_by,is_sunday,is_proxy_attendance,is_attendance_overflow,quality_status
ATT0014863,2026-03-11,Wednesday,SCH0138,4,265,195,0.7358,0.7358,0.0,Clerk,0,0,0,VALID
ATT0009151,2026-03-11,Wednesday,SCH0164,2,207,135,0.6522,0.6522,0.0,Clerk,0,0,0,VALID
ATT0006232,2026-03-11,Wednesday,SCH0181,1,68,68,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0006248,2026-03-11,Wednesday,SCH0216,1,210,210,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0004596,2026-03-11,Wednesday,SCH0274,4,224,196,0.875,0.875,1.0,Clerk,0,0,0,VALID
ATT0012133,2026-03-11,Wednesday,SCH0278,8,101,67,0.6634,0.6634,1.0,Class Teacher,0,0,0,VALID
ATT0018259,2026-03-11,Wednesday,SCH0286,7,263,241,0.9163,0.9163,0.0,,0,0,0,VALID
ATT0016250,2026-03-11,Wednesday,SCH0291,9,47,47,1.0,1.0,1.0,Admin,0,0,0,VALID
ATT0013583,2026-03-11,Wednesday,SCH0293,10,92,58,0.6304,0.6304,1.0,Class Teacher,0,0,0,VALID
ATT0000195,2026-03-11,Wednesday,SCH0376,4,251,217,0.8645,0.8645,1.0,,0,0,0,VALID
ATT_GEN_000066,2026-03-11,Wednesday,SCH0406,1,75,75,1.0,1.0,1.0,,0,0,0,VALID
ATT0002894,2026-03-11,Wednesday,SCH0409,3,271,271,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT_GEN_000241,2026-03-11,Wednesday,SCH0410,3,279,279,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0008823,2026-03-11,Wednesday,SCH0430,5,118,110,0.9322,0.9322,1.0,Admin,0,0,0,VALID
ATT0010444,2026-03-11,Wednesday,SCH0435,7,41,41,1.0,1.0,,Clerk,0,0,0,VALID
ATT0005457,2026-03-11,Wednesday,SCH0459,1,84,84,1.0,1.0,1.0,,0,0,0,VALID
ATT0012108,2026-03-11,Wednesday,SCH0477,4,101,101,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0012852,2026-03-11,Wednesday,SCH0519,2,177,188,1.0621,1.0,1.0,Admin,0,0,1,INVALID_OVERFLOW
ATT0008109,2026-03-11,Wednesday,SCH0528,5,134,134,1.0,1.0,1.0,Admin,0,0,0,VALID
ATT0018437,2026-03-11,Wednesday,SCH0539,1,172,146,0.8488,0.8488,1.0,Admin,0,0,0,VALID
ATT0009748,2026-03-11,Wednesday,SCH0547,3,212,212,1.0,1.0,1.0,Admin,0,0,0,VALID
ATT0001868,2026-03-11,Wednesday,SCH0547,6,254,254,1.0,1.0,1.0,Clerk,0,0,0,VALID
ATT0012920,2026-03-11,Wednesday,SCH0574,4,123,85,0.6911,0.6911,1.0,Clerk,0,0,0,VALID
ATT0013503,2026-03-12,Thursday,SCH0045,6,129,112,0.8682,0.8682,1.0,Headmaster,0,0,0,VALID
ATT0014663,2026-03-12,Thursday,SCH0052,1,69,46,0.6667,0.6667,1.0,Class Teacher,0,0,0,VALID
ATT0002782,2026-03-12,Thursday,SCH0062,9,287,226,0.7875,0.7875,1.0,Admin,0,0,0,VALID
ATT0002077,2026-03-12,Thursday,SCH0076,7,275,174,0.6327,0.6327,1.0,Headmaster,0,0,0,VALID
ATT0006569,2026-03-12,Thursday,SCH0093,4,267,174,0.6517,0.6517,1.0,,0,0,0,VALID
ATT0005919,2026-03-12,Thursday,SCH0108,4,147,119,0.8095,0.8095,,Admin,0,0,0,VALID
ATT0012612,2026-03-12,Thursday,SCH0111,10,274,179,0.6533,0.6533,1.0,Clerk,0,0,0,VALID
ATT0003831,2026-03-12,Thursday,SCH0150,4,126,79,0.627,0.627,1.0,Admin,0,0,0,VALID
ATT0000535,2026-03-12,Thursday,SCH0158,2,52,41,0.7885,0.7885,1.0,Headmaster,0,0,0,VALID
ATT0009582,2026-03-12,Thursday,SCH0161,2,256,153,0.5977,0.5977,1.0,Headmaster,0,0,0,VALID
ATT0017123,2026-03-12,Thursday,SCH0208,5,291,278,0.9553,0.9553,1.0,Clerk,0,0,0,VALID
ATT0008652,2026-03-12,Thursday,SCH0218,2,125,122,0.976,0.976,1.0,Headmaster,0,0,0,VALID
ATT0012253,2026-03-12,Thursday,SCH0238,4,300,197,0.6567,0.6567,1.0,Clerk,0,0,0,VALID
ATT0011751,2026-03-12,Thursday,SCH0278,3,60,53,0.8833,0.8833,1.0,Admin,0,0,0,VALID
ATT0004355,2026-03-12,Thursday,SCH0285,1,271,170,0.6273,0.6273,1.0,Clerk,0,0,0,VALID
ATT0011374,2026-03-12,Thursday,SCH0298,8,218,136,0.6239,0.6239,1.0,Admin,0,0,0,VALID
ATT0015842,2026-03-12,Thursday,SCH0339,1,109,122,1.1193,1.0,0.0,Class Teacher,0,0,1,INVALID_OVERFLOW
ATT0011327,2026-03-12,Thursday,SCH0359,5,66,85,1.2879,1.0,1.0,,0,0,1,INVALID_OVERFLOW
ATT0017706,2026-03-12,Thursday,SCH0385,3,279,270,0.9677,0.9677,1.0,Headmaster,0,0,0,VALID
ATT0014888,2026-03-12,Thursday,SCH0388,2,248,225,0.9073,0.9073,1.0,Clerk,0,0,0,VALID
ATT0000530,2026-03-12,Thursday,SCH0393,1,57,39,0.6842,0.6842,0.0,,0,0,0,VALID
ATT0012230,2026-03-12,Thursday,SCH0398,5,92,89,0.9674,0.9674,1.0,Class Teacher,0,0,0,VALID
ATT0019697,2026-03-12,Thursday,SCH0405,9,289,282,0.9758,0.9758,0.0,Admin,0,0,0,VALID
ATT0009746,2026-03-12,Thursday,SCH0412,4,258,208,0.8062,0.8062,1.0,Class Teacher,0,0,0,VALID
ATT0012424,2026-03-12,Thursday,SCH0450,8,171,167,0.9766,0.9766,1.0,Headmaster,0,0,0,VALID
ATT0002208,2026-03-12,Thursday,SCH0482,3,287,243,0.8467,0.8467,1.0,Headmaster,0,0,0,VALID
ATT0011738,2026-03-12,Thursday,SCH0482,3,83,58,0.6988,0.6988,0.0,Headmaster,0,0,0,VALID
ATT0002324,2026-03-12,Thursday,SCH0487,5,247,207,0.8381,0.8381,1.0,,0,0,0,VALID
ATT0003327,2026-03-12,Thursday,SCH0512,5,58,50,0.8621,0.8621,1.0,Class Teacher,0,0,0,VALID
ATT0007409,2026-03-12,Thursday,SCH0517,10,265,213,0.8038,0.8038,1.0,Admin,0,0,0,VALID
ATT0007934,2026-03-12,Thursday,SCH0550,5,215,205,0.9535,0.9535,1.0,Headmaster,0,0,0,VALID
ATT0012205,2026-03-12,Thursday,SCH0558,8,300,180,0.6,0.6,1.0,Clerk,0,0,0,VALID
ATT0007836,2026-03-12,Thursday,SCH0569,4,116,105,0.9052,0.9052,1.0,Headmaster,0,0,0,VALID
ATT0017330,2026-03-12,Thursday,SCH0571,2,190,128,0.6737,0.6737,1.0,Headmaster,0,0,0,VALID
ATT0004946,2026-03-12,Thursday,SCH0579,2,46,39,0.8478,0.8478,0.0,Admin,0,0,0,VALID
ATT0001530,2026-03-12,Thursday,SCH0581,6,110,128,1.1636,1.0,1.0,,0,0,1,INVALID_OVERFLOW
ATT0004533,2026-03-12,Thursday,SCH0595,3,248,211,0.8508,0.8508,1.0,Class Teacher,0,0,0,VALID
ATT0002150,2026-03-13,Friday,SCH0006,4,85,75,0.8824,0.8824,1.0,Headmaster,0,0,0,VALID
ATT0004605,2026-03-13,Friday,SCH0031,7,103,97,0.9417,0.9417,1.0,Headmaster,0,0,0,VALID
ATT0011060,2026-03-13,Friday,SCH0032,1,179,149,0.8324,0.8324,1.0,Class Teacher,0,0,0,VALID
ATT0011008,2026-03-13,Friday,SCH0040,10,59,46,0.7797,0.7797,1.0,Headmaster,0,0,0,VALID
ATT0001765,2026-03-13,Friday,SCH0043,8,250,190,0.76,0.76,1.0,Headmaster,0,0,0,VALID
ATT0008098,2026-03-13,Friday,SCH0047,2,72,48,0.6667,0.6667,1.0,Headmaster,0,0,0,VALID
ATT0013316,2026-03-13,Friday,SCH0059,5,89,72,0.809,0.809,0.0,Class Teacher,0,0,0,VALID
ATT0016814,2026-03-13,Friday,SCH0061,1,220,142,0.6455,0.6455,0.0,Class Teacher,0,0,0,VALID
ATT0019440,2026-03-13,Friday,SCH0072,3,296,216,0.7297,0.7297,0.0,Headmaster,0,0,0,VALID
ATT0002920,2026-03-13,Friday,SCH0077,5,131,121,0.9237,0.9237,,Headmaster,0,0,0,VALID
ATT_GEN_000086,2026-03-13,Friday,SCH0089,2,172,108,0.6279,0.6279,1.0,,0,0,0,VALID
ATT0010991,2026-03-13,Friday,SCH0092,5,134,154,1.1493,1.0,1.0,,0,0,1,INVALID_OVERFLOW
ATT0013014,2026-03-13,Friday,SCH0098,10,54,41,0.7593,0.7593,1.0,Headmaster,0,0,0,VALID
ATT0007519,2026-03-13,Friday,SCH0108,5,261,160,0.613,0.613,0.0,Headmaster,0,0,0,VALID
ATT0009688,2026-03-13,Friday,SCH0110,2,297,198,0.6667,0.6667,0.0,Admin,0,0,0,VALID
ATT0000765,2026-03-13,Friday,SCH0130,7,246,230,0.935,0.935,1.0,Clerk,0,0,0,VALID
ATT0009838,2026-03-13,Friday,SCH0134,4,257,174,0.677,0.677,1.0,Headmaster,0,0,0,VALID
ATT0010064,2026-03-13,Friday,SCH0136,7,115,94,0.8174,0.8174,0.0,Headmaster,0,0,0,VALID
ATT0007822,2026-03-13,Friday,SCH0147,6,207,152,0.7343,0.7343,1.0,Headmaster,0,0,0,VALID
ATT0008274,2026-03-13,Friday,SCH0161,2,64,42,0.6562,0.6562,,Headmaster,0,0,0,VALID
ATT0017283,2026-03-13,Friday,SCH0173,6,298,265,0.8893,0.8893,1.0,Headmaster,0,0,0,VALID
ATT0009645,2026-03-13,Friday,SCH0181,7,194,125,0.6443,0.6443,1.0,,0,0,0,VALID
ATT0013355,2026-03-13,Friday,SCH0185,6,144,95,0.6597,0.6597,1.0,Class Teacher,0,0,0,VALID
ATT0014763,2026-03-13,Friday,SCH0186,8,59,39,0.661,0.661,0.0,Admin,0,0,0,VALID
ATT0012538,2026-03-13,Friday,SCH0194,7,155,162,1.0452,1.0,1.0,Admin,0,0,1,INVALID_OVERFLOW
ATT0009549,2026-03-13,Friday,SCH0198,5,63,50,0.7937,0.7937,0.0,Admin,0,0,0,VALID
ATT0003234,2026-03-13,Friday,SCH0220,2,165,104,0.6303,0.6303,0.0,Headmaster,0,0,0,VALID
ATT0019516,2026-03-13,Friday,SCH0245,3,65,60,0.9231,0.9231,1.0,Admin,0,0,0,VALID
ATT0006011,2026-03-13,Friday,SCH0274,10,65,40,0.6154,0.6154,1.0,,0,0,0,VALID
ATT0018478,2026-03-13,Friday,SCH0283,1,141,134,0.9504,0.9504,1.0,,0,0,0,VALID
ATT0013735,2026-03-13,Friday,SCH0284,4,193,185,0.9585,0.9585,1.0,Headmaster,0,0,0,VALID
ATT0003722,2026-03-13,Friday,SCH0294,7,211,158,0.7488,0.7488,1.0,Class Teacher,0,0,0,VALID
ATT0016624,2026-03-13,Friday,SCH0307,9,56,41,0.7321,0.7321,1.0,Admin,0,0,0,VALID
ATT0007850,2026-03-13,Friday,SCH0309,7,123,114,0.9268,0.9268,1.0,Headmaster,0,0,0,VALID
ATT0014953,2026-03-13,Friday,SCH0310,1,248,195,0.7863,0.7863,1.0,Admin,0,0,0,VALID
ATT0016790,2026-03-13,Friday,SCH0321,5,203,154,0.7586,0.7586,1.0,Class Teacher,0,0,0,VALID
ATT0008142,2026-03-13,Friday,SCH0332,6,185,158,0.8541,0.8541,1.0,Clerk,0,0,0,VALID
ATT0001897,2026-03-13,Friday,SCH0337,3,120,99,0.825,0.825,1.0,Clerk,0,0,0,VALID
ATT0008065,2026-03-13,Friday,SCH0338,1,140,123,0.8786,0.8786,0.0,,0,0,0,VALID
ATT0002520,2026-03-13,Friday,SCH0358,1,141,116,0.8227,0.8227,0.0,Headmaster,0,0,0,VALID
ATT0001024,2026-03-13,Friday,SCH0406,4,57,34,0.5965,0.5965,1.0,Clerk,0,0,0,VALID
ATT0004448,2026-03-13,Friday,SCH0407,7,118,73,0.6186,0.6186,1.0,Headmaster,0,0,0,VALID
ATT0017702,2026-03-13,Friday,SCH0408,9,232,162,0.6983,0.6983,1.0,Clerk,0,0,0,VALID
ATT0002089,2026-03-13,Friday,SCH0417,4,121,91,0.7521,0.7521,1.0,Class Teacher,0,0,0,VALID
ATT0014640,2026-03-13,Friday,SCH0429,5,84,62,0.7381,0.7381,1.0,Headmaster,0,0,0,VALID
ATT0018274,2026-03-13,Friday,SCH0433,9,271,198,0.7306,0.7306,1.0,Headmaster,0,0,0,VALID
ATT0007371,2026-03-13,Friday,SCH0448,2,129,100,0.7752,0.7752,1.0,Class Teacher,0,0,0,VALID
ATT0002464,2026-03-13,Friday,SCH0462,1,115,109,0.9478,0.9478,1.0,Headmaster,0,0,0,VALID
ATT0009068,2026-03-13,Friday,SCH0466,1,222,177,0.7973,0.7973,1.0,Headmaster,0,0,0,VALID
ATT0007609,2026-03-13,Friday,SCH0469,7,226,177,0.7832,0.7832,1.0,Class Teacher,0,0,0,VALID
ATT0001377,2026-03-13,Friday,SCH0486,4,238,185,0.7773,0.7773,1.0,Headmaster,0,0,0,VALID
ATT0015515,2026-03-13,Friday,SCH0506,5,277,167,0.6029,0.6029,1.0,Admin,0,0,0,VALID
ATT0004932,2026-03-13,Friday,SCH0511,2,219,202,0.9224,0.9224,1.0,Headmaster,0,0,0,VALID
ATT0001103,2026-03-13,Friday,SCH0524,7,250,225,0.9,0.9,0.0,,0,0,0,VALID
ATT0008077,2026-03-13,Friday,SCH0540,4,199,148,0.7437,0.7437,1.0,,0,0,0,VALID
ATT0001738,2026-03-13,Friday,SCH0577,4,158,141,0.8924,0.8924,1.0,Clerk,0,0,0,VALID
ATT0014122,2026-03-13,Friday,SCH0578,9,251,206,0.8207,0.8207,1.0,Headmaster,0,0,0,VALID
ATT0004618,2026-03-13,Friday,SCH0588,4,86,61,0.7093,0.7093,1.0,Clerk,0,0,0,VALID
ATT0013518,2026-03-14,Saturday,SCH0007,2,169,133,0.787,0.787,1.0,,0,0,0,VALID
ATT0011873,2026-03-14,Saturday,SCH0019,6,251,251,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0000569,2026-03-14,Saturday,SCH0022,3,297,297,1.0,1.0,1.0,Class Teacher,0,0,0,VALID
ATT0007006,2026-03-14,Saturday,SCH0031,3,107,90,0.8411,0.8411,1.0,Headmaster,0,0,0,VALID
ATT0009839,2026-03-14,Saturday,SCH0079,8,257,190,0.7393,0.7393,1.0,,0,0,0,VALID
ATT0007718,2026-03-14,Saturday,SCH0085,1,229,163,0.7118,0.7118,1.0,Admin,0,0,0,VALID
ATT0004647,2026-03-14,Saturday,SCH0099,7,290,290,1.0,1.0,1.0,Admin,0,0,0,VALID
ATT0012963,2026-03-14,Saturday,SCH0109,2,218,218,1.0,1.0,1.0,,0,0,0,VALID
ATT0000902,2026-03-14,Saturday,SCH0124,5,47,37,0.7872,0.7872,1.0,Class Teacher,0,0,0,VALID
ATT0009850,2026-03-14,Saturday,SCH0130,2,298,311,1.0436,1.0,1.0,Clerk,0,0,1,INVALID_OVERFLOW
ATT0013981,2026-03-14,Saturday,SCH0150,1,277,277,1.0,1.0,1.0,Admin,0,0,0,VALID
ATT0015633,2026-03-14,Saturday,SCH0153,2,236,192,0.8136,0.8136,1.0,Admin,0,0,0,VALID
ATT0011262,2026-03-14,Saturday,SCH0159,2,131,131,1.0,1.0,1.0,Admin,0,0,0,VALID
ATT0017395,2026-03-14,Saturday,SCH0163,2,114,89,0.7807,0.7807,1.0,Headmaster,0,0,0,VALID
ATT0009095,2026-03-14,Saturday,SCH0182,10,80,76,0.95,0.95,1.0,Clerk,0,0,0,VALID
ATT0017682,2026-03-14,Saturday,SCH0212,5,146,146,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0015210,2026-03-14,Saturday,SCH0246,4,222,222,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0001113,2026-03-14,Saturday,SCH0253,5,133,128,0.9624,0.9624,1.0,Admin,0,0,0,VALID
ATT0013337,2026-03-14,Saturday,SCH0253,6,125,78,0.624,0.624,1.0,Headmaster,0,0,0,VALID
ATT0002461,2026-03-14,Saturday,SCH0253,2,254,223,0.878,0.878,0.0,Headmaster,0,0,0,VALID
ATT0008018,2026-03-14,Saturday,SCH0271,2,190,171,0.9,0.9,1.0,Headmaster,0,0,0,VALID
ATT0012185,2026-03-14,Saturday,SCH0274,5,90,79,0.8778,0.8778,1.0,,0,0,0,VALID
ATT0005123,2026-03-14,Saturday,SCH0278,8,44,44,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0008632,2026-03-14,Saturday,SCH0281,6,56,41,0.7321,0.7321,1.0,,0,0,0,VALID
ATT0006210,2026-03-14,Saturday,SCH0300,3,289,203,0.7024,0.7024,1.0,Headmaster,0,0,0,VALID
ATT0000211,2026-03-14,Saturday,SCH0302,1,69,69,1.0,1.0,1.0,Class Teacher,0,0,0,VALID
ATT0001688,2026-03-14,Saturday,SCH0302,2,129,89,0.6899,0.6899,1.0,Headmaster,0,0,0,VALID
ATT0006246,2026-03-14,Saturday,SCH0319,2,83,61,0.7349,0.7349,1.0,,0,0,0,VALID
ATT0001235,2026-03-14,Saturday,SCH0322,7,108,102,0.9444,0.9444,1.0,Admin,0,0,0,VALID
ATT0013984,2026-03-14,Saturday,SCH0323,5,191,172,0.9005,0.9005,1.0,Class Teacher,0,0,0,VALID
ATT0005439,2026-03-14,Saturday,SCH0336,2,100,111,1.11,1.0,0.0,,0,0,1,INVALID_OVERFLOW
ATT0017923,2026-03-14,Saturday,SCH0359,8,47,47,1.0,1.0,1.0,Admin,0,0,0,VALID
ATT0013834,2026-03-14,Saturday,SCH0361,10,167,142,0.8503,0.8503,1.0,,0,0,0,VALID
ATT0009732,2026-03-14,Saturday,SCH0371,6,80,77,0.9625,0.9625,1.0,Headmaster,0,0,0,VALID
ATT0014256,2026-03-14,Saturday,SCH0371,7,262,262,1.0,1.0,,Headmaster,0,0,0,VALID
ATT0015454,2026-03-14,Saturday,SCH0375,7,80,58,0.725,0.725,,Admin,0,0,0,VALID
ATT0008495,2026-03-14,Saturday,SCH0378,6,126,111,0.881,0.881,1.0,,0,0,0,VALID
ATT0012928,2026-03-14,Saturday,SCH0381,2,223,223,1.0,1.0,1.0,Class Teacher,0,0,0,VALID
ATT0000103,2026-03-14,Saturday,SCH0383,3,131,131,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0012613,2026-03-14,Saturday,SCH0396,4,72,72,1.0,1.0,1.0,Admin,0,0,0,VALID
ATT0001285,2026-03-14,Saturday,SCH0397,2,274,183,0.6679,0.6679,1.0,Admin,0,0,0,VALID
ATT0015939,2026-03-14,Saturday,SCH0423,9,70,52,0.7429,0.7429,1.0,Clerk,0,0,0,VALID
ATT0006490,2026-03-14,Saturday,SCH0423,2,40,40,1.0,1.0,1.0,Clerk,0,0,0,VALID
ATT0019468,2026-03-14,Saturday,SCH0423,2,215,163,0.7581,0.7581,1.0,Admin,0,0,0,VALID
ATT0012713,2026-03-14,Saturday,SCH0437,7,217,147,0.6774,0.6774,1.0,,0,0,0,VALID
ATT0018339,2026-03-14,Saturday,SCH0448,7,93,56,0.6022,0.6022,0.0,Headmaster,0,0,0,VALID
ATT0008101,2026-03-14,Saturday,SCH0462,4,113,113,1.0,1.0,1.0,Class Teacher,0,0,0,VALID
ATT0005330,2026-03-14,Saturday,SCH0469,2,154,131,0.8506,0.8506,0.0,Admin,0,0,0,VALID
ATT0017663,2026-03-14,Saturday,SCH0489,3,281,281,1.0,1.0,1.0,,0,0,0,VALID
ATT0000724,2026-03-14,Saturday,SCH0503,5,56,41,0.7321,0.7321,1.0,Clerk,0,0,0,VALID
ATT0000271,2026-03-14,Saturday,SCH0523,2,159,119,0.7484,0.7484,1.0,Headmaster,0,0,0,VALID
ATT0009144,2026-03-14,Saturday,SCH0526,7,294,272,0.9252,0.9252,0.0,Headmaster,0,0,0,VALID
ATT0015906,2026-03-14,Saturday,SCH0534,3,249,249,1.0,1.0,1.0,Clerk,0,0,0,VALID
ATT0018997,2026-03-14,Saturday,SCH0539,8,279,279,1.0,1.0,1.0,Headmaster,0,0,0,VALID
ATT0009581,2026-03-14,Saturday,SCH0548,4,57,51,0.8947,0.8947,,Headmaster,0,0,0,VALID
ATT0005613,2026-03-14,Saturday,SCH0552,6,114,114,1.0,1.0,1.0,,0,0,0,VALID
ATT0001634,2026-03-14,Saturday,SCH0566,2,218,170,0.7798,0.7798,1.0,Admin,0,0,0,VALID
ATT0006421,2026-03-14,Saturday,SCH0567,3,81,81,1.0,1.0,1.0,Class Teacher,0,0,0,VALID
ATT0000336,2026-03-14,Saturday,SCH0571,5,116,99,0.8534,0.8534,1.0,,0,0,0,VALID
ATT0004151,2026-03-14,Saturday,SCH0580,3,101,66,0.6535,0.6535,1.0,,0,0,0,VALID
ATT0008951,2026-03-14,Saturday,SCH0585,3,251,251,1.0,1.0,,,0,0,0,VALID
ATT0019408,2026-03-14,Saturday,SCH0590,5,63,63,1.0,1.0,1.0,Admin,0,0,0,VALID
ATT0005403,2026-03-15,Sunday,SCH0030,2,265,188,0.7094,0.7094,0.0,Clerk,1,0,0,SUSPICIOUS_SUNDAY
ATT0016044,2026-03-15,Sunday,SCH0040,10,254,254,1.0,1.0,1.0,Headmaster,1,1,0,SUSPICIOUS_PROXY
ATT0013031,2026-03-15,Sunday,SCH0045,7,227,173,0.7621,0.7621,0.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0004204,2026-03-15,Sunday,SCH0048,6,174,115,0.6609,0.6609,1.0,,1,0,0,SUSPICIOUS_SUNDAY
ATT0006725,2026-03-15,Sunday,SCH0065,6,254,213,0.8386,0.8386,1.0,Admin,1,0,0,SUSPICIOUS_SUNDAY
ATT0005243,2026-03-15,Sunday,SCH0068,3,291,256,0.8797,0.8797,1.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0012973,2026-03-15,Sunday,SCH0068,1,257,257,1.0,1.0,1.0,Headmaster,1,1,0,SUSPICIOUS_PROXY
ATT0011567,2026-03-15,Sunday,SCH0074,4,98,98,1.0,1.0,1.0,Class Teacher,1,1,0,SUSPICIOUS_PROXY
ATT0014055,2026-03-15,Sunday,SCH0135,6,283,283,1.0,1.0,1.0,Headmaster,1,1,0,SUSPICIOUS_PROXY
ATT0002249,2026-03-15,Sunday,SCH0140,1,197,125,0.6345,0.6345,0.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0008030,2026-03-15,Sunday,SCH0147,1,260,260,1.0,1.0,1.0,Clerk,1,1,0,SUSPICIOUS_PROXY
ATT0014648,2026-03-15,Sunday,SCH0162,2,115,87,0.7565,0.7565,1.0,Class Teacher,1,0,0,SUSPICIOUS_SUNDAY
ATT0008605,2026-03-15,Sunday,SCH0165,3,222,211,0.9505,0.9505,1.0,Admin,1,0,0,SUSPICIOUS_SUNDAY
ATT0018324,2026-03-15,Sunday,SCH0174,7,109,109,1.0,1.0,1.0,Clerk,1,1,0,SUSPICIOUS_PROXY
ATT0004644,2026-03-15,Sunday,SCH0178,4,256,160,0.625,0.625,0.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0011336,2026-03-15,Sunday,SCH0179,5,51,51,1.0,1.0,1.0,Headmaster,1,1,0,SUSPICIOUS_PROXY
ATT0002789,2026-03-15,Sunday,SCH0184,2,85,85,1.0,1.0,1.0,Headmaster,1,1,0,SUSPICIOUS_PROXY
ATT0008805,2026-03-15,Sunday,SCH0184,5,139,96,0.6906,0.6906,1.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0019724,2026-03-15,Sunday,SCH0205,6,42,42,1.0,1.0,1.0,Headmaster,1,1,0,SUSPICIOUS_PROXY
ATT0000914,2026-03-15,Sunday,SCH0208,4,135,98,0.7259,0.7259,0.0,,1,0,0,SUSPICIOUS_SUNDAY
ATT0006470,2026-03-15,Sunday,SCH0223,5,248,164,0.6613,0.6613,,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0007234,2026-03-15,Sunday,SCH0233,9,134,126,0.9403,0.9403,0.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0015097,2026-03-15,Sunday,SCH0251,1,167,167,1.0,1.0,1.0,Clerk,1,1,0,SUSPICIOUS_PROXY
ATT0019944,2026-03-15,Sunday,SCH0252,4,40,40,1.0,1.0,1.0,Class Teacher,1,1,0,SUSPICIOUS_PROXY
ATT0015905,2026-03-15,Sunday,SCH0254,4,108,108,1.0,1.0,1.0,Clerk,1,1,0,SUSPICIOUS_PROXY
ATT0007040,2026-03-15,Sunday,SCH0268,1,257,173,0.6732,0.6732,1.0,Class Teacher,1,0,0,SUSPICIOUS_SUNDAY
ATT0018938,2026-03-15,Sunday,SCH0274,1,112,107,0.9554,0.9554,1.0,Clerk,1,0,0,SUSPICIOUS_SUNDAY
ATT0002522,2026-03-15,Sunday,SCH0277,6,198,198,1.0,1.0,1.0,Clerk,1,1,0,SUSPICIOUS_PROXY
ATT0007555,2026-03-15,Sunday,SCH0285,4,189,189,1.0,1.0,1.0,,1,1,0,SUSPICIOUS_PROXY
ATT0004235,2026-03-15,Sunday,SCH0294,2,101,101,1.0,1.0,1.0,Headmaster,1,1,0,SUSPICIOUS_PROXY
ATT0002813,2026-03-15,Sunday,SCH0298,5,225,155,0.6889,0.6889,1.0,Admin,1,0,0,SUSPICIOUS_SUNDAY
ATT0002333,2026-03-15,Sunday,SCH0299,8,148,124,0.8378,0.8378,1.0,Admin,1,0,0,SUSPICIOUS_SUNDAY
ATT0009562,2026-03-15,Sunday,SCH0302,9,60,55,0.9167,0.9167,0.0,Class Teacher,1,0,0,SUSPICIOUS_SUNDAY
ATT0010430,2026-03-15,Sunday,SCH0324,3,164,164,1.0,1.0,1.0,Class Teacher,1,1,0,SUSPICIOUS_PROXY
ATT0018250,2026-03-15,Sunday,SCH0330,4,49,45,0.9184,0.9184,1.0,Admin,1,0,0,SUSPICIOUS_SUNDAY
ATT0008071,2026-03-15,Sunday,SCH0334,3,100,82,0.82,0.82,0.0,Clerk,1,0,0,SUSPICIOUS_SUNDAY
ATT0013143,2026-03-15,Sunday,SCH0335,6,50,50,1.0,1.0,1.0,Class Teacher,1,1,0,SUSPICIOUS_PROXY
ATT0006830,2026-03-15,Sunday,SCH0336,6,119,119,1.0,1.0,1.0,Headmaster,1,1,0,SUSPICIOUS_PROXY
ATT0000369,2026-03-15,Sunday,SCH0348,7,185,176,0.9514,0.9514,0.0,Headmaster,1,0,0,SUSPICIOUS_SUNDAY
ATT0013234,2026-03-15,Sunday,SCH0363,3,241,214,0.888,0.888,1.0,Admin,1,0,0,SUSPICIOUS_SUNDAY
ATT0001960,2026-03-15,Sunday,SCH0383,3,148,109,0.7365,0.7365,0.0,Admin,1,0,0,SUSPICIOUS_SUNDAY
ATT0018691,2026-03-15,Sunday,SCH0384,3,130,130,1.0,1.0,1.0,Class Teacher,1,1,0,SUSPICIOUS_PROXY
ATT0003775,2026-03-15,Sunday,SCH0386,3,124,102,0.8226,0.8226,1.0,,1,0,0,SUSPICIOUS_SUNDAY
ATT0006503,2026-03-15,Sunday,SCH0400,4,61,46,0.7541,0.7541,1.0,,1,0,0,SUSPICIOUS_SUNDAY
ATT0010483,2026-03-15,Sunday,SCH0420,3,173,147,0.8497,0.8497,1.0,Class Teacher,1,0,0,SUSPICIOUS_SUNDAY
